Local time,Open,High,Low,Close,Volume
01.07.2020 05:58:00.000 GMT-0300,9115,9115,9114,9115,0.1876
01.07.2020 05:59:00.000 GMT-0300,9114,9116,9114,9116,0.105
01.07.2020 06:00:00.000 GMT-0300,9116,9117,9116,9116,0.0005
01.07.2020 06:01:00.000 GMT-0300,9117,9124,9117,9124,0.4727
01.07.2020 06:02:00.000 GMT-0300,9124,9125,9124,9125,0.03
01.07.2020 06:03:00.000 GMT-0300,9124,9125,9124,9125,0.16
01.07.2020 06:04:00.000 GMT-0300,9125,9125,9125,9125,0.795
01.07.2020 06:05:00.000 GMT-0300,9125,9126,9125,9126,0.4877
01.07.2020 06:06:00.000 GMT-0300,9126,9126,9126,9126,0.2775
01.07.2020 06:07:00.000 GMT-0300,9126,9126,9125,9126,0.645
01.07.2020 06:08:00.000 GMT-0300,9126,9126,9125,9125,0.5327
01.07.2020 06:09:00.000 GMT-0300,9125,9125,9121,9121,0.33
01.07.2020 06:10:00.000 GMT-0300,9121,9122,9117,9117,0.4879
01.07.2020 06:11:00.000 GMT-0300,9117,9118,9116,9118,0.5179
01.07.2020 06:12:00.000 GMT-0300,9118,9125,9118,9125,0.27
01.07.2020 06:13:00.000 GMT-0300,9125,9125,9123,9123,0.27
01.07.2020 06:14:00.000 GMT-0300,9123,9125,9123,9125,0.3
01.07.2020 06:15:00.000 GMT-0300,9124,9125,9117,9118,0.5111
01.07.2020 06:16:00.000 GMT-0300,9118,9118,9114,9117,0.0078
01.07.2020 06:17:00.000 GMT-0300,9117,9120,9117,9118,0.795
01.07.2020 06:18:00.000 GMT-0300,9118,9119,9118,9118,0.645
01.07.2020 06:19:00.000 GMT-0300,9118,9120,9118,9118,0.4425
01.07.2020 06:20:00.000 GMT-0300,9118,9120,9118,9118,0.3375
01.07.2020 06:21:00.000 GMT-0300,9118,9120,9117,9117,0.5775
01.07.2020 06:22:00.000 GMT-0300,9117,9119,9117,9117,0.1725
01.07.2020 06:23:00.000 GMT-0300,9118,9122,9118,9122,0.615
01.07.2020 06:24:00.000 GMT-0300,9121,9123,9121,9122,0.39
01.07.2020 06:25:00.000 GMT-0300,9122,9122,9121,9121,0.3075
01.07.2020 06:26:00.000 GMT-0300,9121,9123,9120,9120,0.2475
01.07.2020 06:27:00.000 GMT-0300,9120,9120,9119,9119,0.3375
01.07.2020 06:28:00.000 GMT-0300,9119,9119,9115,9115,0.2258
01.07.2020 06:29:00.000 GMT-0300,9115,9115,9114,9115,0.0004
01.07.2020 06:30:00.000 GMT-0300,9115,9116,9115,9116,0.0011
01.07.2020 06:31:00.000 GMT-0300,9116,9116,9115,9116,0.0004
01.07.2020 06:32:00.000 GMT-0300,9112,9116,9112,9112,0.0008
01.07.2020 06:33:00.000 GMT-0300,9112,9113,9112,9113,0.0003
01.07.2020 06:34:00.000 GMT-0300,9113,9113,9111,9112,0.0003
01.07.2020 06:35:00.000 GMT-0300,9110,9112,9110,9112,0.0603
01.07.2020 06:36:00.000 GMT-0300,9112,9112,9112,9112,0.0011
01.07.2020 06:37:00.000 GMT-0300,9112,9112,9112,9112,0.0006
01.07.2020 06:38:00.000 GMT-0300,9112,9112,9112,9112,0.008
01.07.2020 06:39:00.000 GMT-0300,9112,9113,9112,9112,0.0151
01.07.2020 06:40:00.000 GMT-0300,9112,9113,9112,9113,0.0376
01.07.2020 06:41:00.000 GMT-0300,9112,9112,9109,9112,0.2631
01.07.2020 06:42:00.000 GMT-0300,9112,9113,9111,9112,0.0155
01.07.2020 06:43:00.000 GMT-0300,9112,9112,9112,9112,0.0005
01.07.2020 06:44:00.000 GMT-0300,9110,9112,9110,9111,0.0099
01.07.2020 06:45:00.000 GMT-0300,9111,9111,9110,9110,0.0086
01.07.2020 06:46:00.000 GMT-0300,9110,9111,9108,9108,0.0023
01.07.2020 06:47:00.000 GMT-0300,9108,9109,9105,9106,0.3763
01.07.2020 06:48:00.000 GMT-0300,9106,9107,9106,9106,0.5025
01.07.2020 06:49:00.000 GMT-0300,9107,9108,9104,9105,0.615
01.07.2020 06:50:00.000 GMT-0300,9108,9108,9104,9105,0.6526
01.07.2020 06:51:00.000 GMT-0300,9105,9106,9104,9104,0.5551
01.07.2020 06:52:00.000 GMT-0300,9104,9105,9104,9105,0.3825
01.07.2020 06:53:00.000 GMT-0300,9103,9106,9103,9104,0.3
01.07.2020 06:54:00.000 GMT-0300,9105,9107,9104,9106,0.2325
01.07.2020 06:55:00.000 GMT-0300,9106,9107,9104,9104,0.5425
01.07.2020 06:56:00.000 GMT-0300,9104,9105,9103,9103,0.45
01.07.2020 06:57:00.000 GMT-0300,9103,9107,9103,9107,0.4275
01.07.2020 06:58:00.000 GMT-0300,9107,9109,9106,9108,0.518
01.07.2020 06:59:00.000 GMT-0300,9108,9112,9108,9112,0.248
01.07.2020 07:00:00.000 GMT-0300,9111,9113,9111,9112,0.675
01.07.2020 07:01:00.000 GMT-0300,9112,9116,9112,9116,0.3375
01.07.2020 07:02:00.000 GMT-0300,9115,9117,9115,9116,0.315
01.07.2020 07:03:00.000 GMT-0300,9116,9120,9116,9119,0.675
01.07.2020 07:04:00.000 GMT-0300,9119,9119,9116,9118,0.3751
01.07.2020 07:05:00.000 GMT-0300,9116,9121,9116,9121,0.705
01.07.2020 07:06:00.000 GMT-0300,9120,9122,9120,9121,0.3225
01.07.2020 07:07:00.000 GMT-0300,9121,9122,9120,9120,0.315
01.07.2020 07:08:00.000 GMT-0300,9120,9121,9118,9119,0.1875
01.07.2020 07:09:00.000 GMT-0300,9118,9120,9118,9118,0.375
01.07.2020 07:10:00.000 GMT-0300,9118,9119,9117,9118,0.39
01.07.2020 07:11:00.000 GMT-0300,9118,9118,9115,9115,0.4425
01.07.2020 07:12:00.000 GMT-0300,9115,9117,9110,9111,0.4425
01.07.2020 07:13:00.000 GMT-0300,9111,9111,9106,9106,0.2778
01.07.2020 07:14:00.000 GMT-0300,9106,9106,9100,9100,0.256
01.07.2020 07:15:00.000 GMT-0300,9101,9101,9092,9095,0.5406
01.07.2020 07:16:00.000 GMT-0300,9095,9095,9090,9093,0.7275
01.07.2020 07:17:00.000 GMT-0300,9093,9097,9092,9095,0.45
01.07.2020 07:18:00.000 GMT-0300,9095,9097,9095,9096,0.255
01.07.2020 07:19:00.000 GMT-0300,9096,9097,9095,9096,0.4275
01.07.2020 07:20:00.000 GMT-0300,9096,9097,9092,9093,0.5925
01.07.2020 07:21:00.000 GMT-0300,9093,9095,9093,9094,0.6975
01.07.2020 07:22:00.000 GMT-0300,9094,9095,9092,9092,0.2475
01.07.2020 07:23:00.000 GMT-0300,9092,9092,9089,9089,0.1285
01.07.2020 07:24:00.000 GMT-0300,9089,9092,9089,9091,0.255
01.07.2020 07:25:00.000 GMT-0300,9091,9092,9089,9090,0.3225
01.07.2020 07:26:00.000 GMT-0300,9090,9093,9090,9093,0.6825
01.07.2020 07:27:00.000 GMT-0300,9093,9098,9092,9095,0.6825
01.07.2020 07:28:00.000 GMT-0300,9095,9096,9094,9094,0.495
01.07.2020 07:29:00.000 GMT-0300,9094,9096,9094,9094,0.36
01.07.2020 07:30:00.000 GMT-0300,9094,9099,9094,9099,0.735
01.07.2020 07:31:00.000 GMT-0300,9099,9100,9099,9100,0.54
01.07.2020 07:32:00.000 GMT-0300,9100,9105,9100,9105,0.7725
01.07.2020 07:33:00.000 GMT-0300,9104,9105,9103,9103,0.615
01.07.2020 07:34:00.000 GMT-0300,9103,9104,9103,9103,0.4725
01.07.2020 07:35:00.000 GMT-0300,9103,9105,9103,9103,0.555
01.07.2020 07:36:00.000 GMT-0300,9103,9103,9093,9094,0.8854
01.07.2020 07:37:00.000 GMT-0300,9094,9095,9093,9095,0.4729
01.07.2020 07:38:00.000 GMT-0300,9095,9095,9094,9095,0.5927
01.07.2020 07:39:00.000 GMT-0300,9095,9095,9094,9095,0.4425
01.07.2020 07:40:00.000 GMT-0300,9095,9098,9095,9097,0.5925
01.07.2020 07:41:00.000 GMT-0300,9098,9098,9091,9092,0.1295
01.07.2020 07:42:00.000 GMT-0300,9092,9092,9091,9091,0.091
01.07.2020 07:43:00.000 GMT-0300,9090,9091,9090,9090,0.1501
01.07.2020 07:44:00.000 GMT-0300,9089,9090,9088,9088,0.0007
01.07.2020 07:45:00.000 GMT-0300,9088,9089,9086,9087,0.1528
01.07.2020 07:46:00.000 GMT-0300,9087,9088,9086,9087,0.2876
01.07.2020 07:47:00.000 GMT-0300,9087,9088,9086,9088,0.2775
01.07.2020 07:48:00.000 GMT-0300,9089,9095,9089,9095,0.8626
01.07.2020 07:49:00.000 GMT-0300,9095,9095,9095,9095,0.4425
01.07.2020 07:50:00.000 GMT-0300,9095,9100,9095,9098,0.7725
01.07.2020 07:51:00.000 GMT-0300,9098,9100,9097,9099,0.6225
01.07.2020 07:52:00.000 GMT-0300,9099,9100,9098,9098,0.765
01.07.2020 07:53:00.000 GMT-0300,9098,9098,9096,9096,0.4425
01.07.2020 07:54:00.000 GMT-0300,9096,9096,9095,9095,0.54
01.07.2020 07:55:00.000 GMT-0300,9096,9096,9093,9094,0.4575
01.07.2020 07:56:00.000 GMT-0300,9094,9095,9094,9095,0.9225
01.07.2020 07:57:00.000 GMT-0300,9095,9095,9094,9095,0.345
01.07.2020 07:58:00.000 GMT-0300,9095,9095,9095,9095,0.5475
01.07.2020 07:59:00.000 GMT-0300,9095,9095,9093,9095,0.315
01.07.2020 08:00:00.000 GMT-0300,9093,9093,9087,9088,0.0383
01.07.2020 08:01:00.000 GMT-0300,9088,9089,9087,9088,0.2406
01.07.2020 08:02:00.000 GMT-0300,9088,9088,9085,9086,0.99
01.07.2020 08:03:00.000 GMT-0300,9086,9087,9086,9086,0.435
01.07.2020 08:04:00.000 GMT-0300,9086,9089,9086,9087,0.6
01.07.2020 08:05:00.000 GMT-0300,9087,9087,9085,9086,0.3825
01.07.2020 08:06:00.000 GMT-0300,9086,9086,9085,9086,0.4275
01.07.2020 08:07:00.000 GMT-0300,9086,9086,9085,9085,0.3525
01.07.2020 08:08:00.000 GMT-0300,9085,9086,9085,9086,0.3075
01.07.2020 08:09:00.000 GMT-0300,9086,9086,9086,9086,0.4425
01.07.2020 08:10:00.000 GMT-0300,9086,9086,9083,9083,0.1436
01.07.2020 08:11:00.000 GMT-0300,9083,9084,9083,9083,0.003
01.07.2020 08:12:00.000 GMT-0300,9083,9085,9082,9084,0.0016
01.07.2020 08:13:00.000 GMT-0300,9084,9084,9083,9084,0.0002
01.07.2020 08:14:00.000 GMT-0300,9084,9084,9083,9083,0.0015
01.07.2020 08:15:00.000 GMT-0300,9083,9083,9081,9082,0.5037
01.07.2020 08:16:00.000 GMT-0300,9082,9082,9078,9078,0.6904
01.07.2020 08:17:00.000 GMT-0300,9078,9080,9078,9078,0.2033
01.07.2020 08:18:00.000 GMT-0300,9078,9080,9078,9079,0.3233
01.07.2020 08:19:00.000 GMT-0300,9079,9083,9079,9083,0.0018
01.07.2020 08:20:00.000 GMT-0300,9083,9090,9083,9088,0.7205
01.07.2020 08:21:00.000 GMT-0300,9088,9090,9088,9090,0.7575
01.07.2020 08:22:00.000 GMT-0300,9089,9091,9088,9089,0.6827
01.07.2020 08:23:00.000 GMT-0300,9090,9093,9089,9093,0.4652
01.07.2020 08:24:00.000 GMT-0300,9093,9093,9091,9093,0.0002
01.07.2020 08:25:00.000 GMT-0300,9093,9093,9093,9093,0.0001
01.07.2020 08:26:00.000 GMT-0300,9093,9094,9093,9094,0.0007
01.07.2020 08:27:00.000 GMT-0300,9094,9094,9092,9093,0.0153
01.07.2020 08:28:00.000 GMT-0300,9093,9093,9089,9089,0.2781
01.07.2020 08:29:00.000 GMT-0300,9090,9095,9089,9092,0.8777
01.07.2020 08:30:00.000 GMT-0300,9093,9094,9087,9087,0.5256
01.07.2020 08:31:00.000 GMT-0300,9087,9088,9086,9087,0.4428
01.07.2020 08:32:00.000 GMT-0300,9087,9087,9084,9085,0.0011
01.07.2020 08:33:00.000 GMT-0300,9085,9090,9084,9089,0.2259
01.07.2020 08:34:00.000 GMT-0300,9089,9089,9086,9086,0.66
01.07.2020 08:35:00.000 GMT-0300,9086,9091,9086,9091,0.705
01.07.2020 08:36:00.000 GMT-0300,9091,9091,9090,9090,0.555
01.07.2020 08:37:00.000 GMT-0300,9090,9091,9088,9090,0.825
01.07.2020 08:38:00.000 GMT-0300,9090,9090,9089,9089,0.4425
01.07.2020 08:39:00.000 GMT-0300,9090,9090,9088,9089,0.4675
01.07.2020 08:40:00.000 GMT-0300,9089,9090,9088,9089,0.345
01.07.2020 08:41:00.000 GMT-0300,9090,9090,9088,9089,0.4875
01.07.2020 08:42:00.000 GMT-0300,9089,9090,9088,9089,0.285
01.07.2020 08:43:00.000 GMT-0300,9088,9090,9088,9090,0.4875
01.07.2020 08:44:00.000 GMT-0300,9090,9090,9090,9090,0.2153
01.07.2020 08:45:00.000 GMT-0300,9090,9090,9090,9090,0.0078
01.07.2020 08:46:00.000 GMT-0300,9092,9092,9090,9091,0.0087
01.07.2020 08:47:00.000 GMT-0300,9091,9097,9091,9097,0.4503
01.07.2020 08:48:00.000 GMT-0300,9097,9098,9096,9098,0.225
01.07.2020 08:49:00.000 GMT-0300,9098,9102,9098,9102,0.3001
01.07.2020 08:50:00.000 GMT-0300,9102,9104,9101,9102,0.4725
01.07.2020 08:51:00.000 GMT-0300,9102,9104,9102,9102,0.3305
01.07.2020 08:52:00.000 GMT-0300,9102,9103,9102,9102,0.1877
01.07.2020 08:53:00.000 GMT-0300,9102,9103,9100,9100,0.3153
01.07.2020 08:54:00.000 GMT-0300,9100,9102,9100,9101,0.2251
01.07.2020 08:55:00.000 GMT-0300,9102,9105,9101,9104,0.4275
01.07.2020 08:56:00.000 GMT-0300,9104,9104,9102,9104,0.255
01.07.2020 08:57:00.000 GMT-0300,9104,9106,9104,9106,0.42
01.07.2020 08:58:00.000 GMT-0300,9106,9108,9106,9106,0.3375
01.07.2020 08:59:00.000 GMT-0300,9107,9108,9106,9108,0.3075
01.07.2020 09:00:00.000 GMT-0300,9108,9108,9104,9104,0.9
01.07.2020 09:01:00.000 GMT-0300,9104,9104,9101,9104,0.533
01.07.2020 09:02:00.000 GMT-0300,9105,9105,9103,9103,0.3377
01.07.2020 09:03:00.000 GMT-0300,9104,9104,9102,9102,0.3526
01.07.2020 09:04:00.000 GMT-0300,9102,9104,9101,9102,0.2926
01.07.2020 09:05:00.000 GMT-0300,9102,9102,9098,9099,0.1289
01.07.2020 09:06:00.000 GMT-0300,9099,9099,9096,9097,0.1815
01.07.2020 09:07:00.000 GMT-0300,9097,9097,9094,9095,0.2858
01.07.2020 09:08:00.000 GMT-0300,9095,9096,9094,9094,0.3607
01.07.2020 09:09:00.000 GMT-0300,9094,9097,9094,9096,0.2189
01.07.2020 09:10:00.000 GMT-0300,9096,9096,9095,9096,0.4053
01.07.2020 09:11:00.000 GMT-0300,9096,9097,9096,9097,0.1561
01.07.2020 09:12:00.000 GMT-0300,9097,9098,9096,9098,0.1606
01.07.2020 09:13:00.000 GMT-0300,9098,9099,9097,9098,0.2625
01.07.2020 09:14:00.000 GMT-0300,9097,9098,9093,9093,0.2185
01.07.2020 09:15:00.000 GMT-0300,9093,9093,9092,9092,0.0684
01.07.2020 09:16:00.000 GMT-0300,9092,9093,9088,9088,0.0189
01.07.2020 09:17:00.000 GMT-0300,9088,9088,9086,9086,0.5262
01.07.2020 09:18:00.000 GMT-0300,9086,9089,9086,9086,0.795
01.07.2020 09:19:00.000 GMT-0300,9087,9087,9084,9086,0.5103
01.07.2020 09:20:00.000 GMT-0300,9086,9086,9082,9083,0.1743
01.07.2020 09:21:00.000 GMT-0300,9083,9085,9083,9084,0.0012
01.07.2020 09:22:00.000 GMT-0300,9084,9084,9083,9084,0.0004
01.07.2020 09:23:00.000 GMT-0300,9084,9084,9082,9083,0.0835
01.07.2020 09:24:00.000 GMT-0300,9083,9084,9082,9084,0.331
01.07.2020 09:25:00.000 GMT-0300,9084,9086,9083,9085,0.1658
01.07.2020 09:26:00.000 GMT-0300,9086,9091,9084,9085,1.0365
01.07.2020 09:27:00.000 GMT-0300,9085,9086,9084,9085,0.6829
01.07.2020 09:28:00.000 GMT-0300,9085,9088,9084,9086,0.5704
01.07.2020 09:29:00.000 GMT-0300,9086,9086,9085,9085,0.4875
01.07.2020 09:30:00.000 GMT-0300,9085,9088,9085,9087,0.3375
01.07.2020 09:31:00.000 GMT-0300,9087,9093,9087,9091,0.84
01.07.2020 09:32:00.000 GMT-0300,9091,9094,9090,9094,0.33
01.07.2020 09:33:00.000 GMT-0300,9094,9094,9091,9092,0.57
01.07.2020 09:34:00.000 GMT-0300,9092,9096,9092,9094,0.7725
01.07.2020 09:35:00.000 GMT-0300,9094,9096,9092,9092,0.6601
01.07.2020 09:36:00.000 GMT-0300,9093,9094,9092,9094,0.7576
01.07.2020 09:37:00.000 GMT-0300,9094,9095,9092,9095,0.6451
01.07.2020 09:38:00.000 GMT-0300,9095,9095,9091,9091,0.5329
01.07.2020 09:39:00.000 GMT-0300,9091,9091,9087,9087,0.1514
01.07.2020 09:40:00.000 GMT-0300,9087,9088,9086,9088,0.0032
01.07.2020 09:41:00.000 GMT-0300,9087,9088,9086,9087,0.0174
01.07.2020 09:42:00.000 GMT-0300,9087,9087,9087,9087,0.0009
01.07.2020 09:43:00.000 GMT-0300,9087,9088,9087,9087,0.0018
01.07.2020 09:44:00.000 GMT-0300,9087,9087,9086,9086,0.0007
01.07.2020 09:45:00.000 GMT-0300,9086,9086,9086,9086,0.0905
01.07.2020 09:46:00.000 GMT-0300,9086,9092,9086,9092,0.5177
01.07.2020 09:47:00.000 GMT-0300,9092,9096,9092,9096,0.6525
01.07.2020 09:48:00.000 GMT-0300,9095,9096,9094,9095,0.3675
01.07.2020 09:49:00.000 GMT-0300,9095,9096,9095,9096,0.615
01.07.2020 09:50:00.000 GMT-0300,9096,9097,9095,9097,0.6
01.07.2020 09:51:00.000 GMT-0300,9097,9099,9096,9099,0.4425
01.07.2020 09:52:00.000 GMT-0300,9099,9100,9097,9100,0.435
01.07.2020 09:53:00.000 GMT-0300,9100,9100,9099,9100,0.585
01.07.2020 09:54:00.000 GMT-0300,9100,9100,9098,9099,0.4275
01.07.2020 09:55:00.000 GMT-0300,9099,9103,9099,9100,0.6525
01.07.2020 09:56:00.000 GMT-0300,9100,9102,9100,9101,0.7575
01.07.2020 09:57:00.000 GMT-0300,9101,9102,9101,9102,0.3605
01.07.2020 09:58:00.000 GMT-0300,9102,9110,9102,9109,0.7277
01.07.2020 09:59:00.000 GMT-0300,9109,9111,9109,9111,0.7953
01.07.2020 10:00:00.000 GMT-0300,9112,9112,9111,9111,0.6725
01.07.2020 10:01:00.000 GMT-0300,9110,9111,9107,9107,0.2895
01.07.2020 10:02:00.000 GMT-0300,9107,9107,9106,9106,0.0015
01.07.2020 10:03:00.000 GMT-0300,9107,9107,9106,9106,0.0007
01.07.2020 10:04:00.000 GMT-0300,9106,9111,9106,9111,0.1961
01.07.2020 10:05:00.000 GMT-0300,9111,9114,9109,9114,0.3527
01.07.2020 10:06:00.000 GMT-0300,9114,9116,9111,9111,0.466
01.07.2020 10:07:00.000 GMT-0300,9111,9113,9111,9112,0.1437
01.07.2020 10:08:00.000 GMT-0300,9111,9113,9110,9110,0.3227
01.07.2020 10:09:00.000 GMT-0300,9110,9113,9110,9110,0.5251
01.07.2020 10:10:00.000 GMT-0300,9110,9110,9107,9107,0.0465
01.07.2020 10:11:00.000 GMT-0300,9108,9108,9105,9105,0.0015
01.07.2020 10:12:00.000 GMT-0300,9105,9106,9105,9105,0.0088
01.07.2020 10:13:00.000 GMT-0300,9105,9106,9105,9106,0.0903
01.07.2020 10:14:00.000 GMT-0300,9106,9106,9106,9106,0.1654
01.07.2020 10:15:00.000 GMT-0300,9106,9106,9102,9102,0.0542
01.07.2020 10:16:00.000 GMT-0300,9102,9102,9102,9102,0.0014
01.07.2020 10:17:00.000 GMT-0300,9102,9106,9101,9101,0.301
01.07.2020 10:18:00.000 GMT-0300,9101,9103,9101,9103,0.0535
01.07.2020 10:19:00.000 GMT-0300,9103,9104,9102,9102,0.2852
01.07.2020 10:20:00.000 GMT-0300,9102,9103,9100,9100,0.0763
01.07.2020 10:21:00.000 GMT-0300,9100,9101,9100,9101,0.0453
01.07.2020 10:22:00.000 GMT-0300,9101,9102,9101,9102,0.0154
01.07.2020 10:23:00.000 GMT-0300,9100,9102,9100,9101,0.0306
01.07.2020 10:24:00.000 GMT-0300,9101,9102,9100,9102,0.0608
01.07.2020 10:25:00.000 GMT-0300,9102,9102,9102,9102,0.0151
01.07.2020 10:26:00.000 GMT-0300,9102,9105,9102,9105,0.3531
01.07.2020 10:27:00.000 GMT-0300,9105,9105,9104,9105,0.131
01.07.2020 10:28:00.000 GMT-0300,9105,9105,9104,9105,0.188
01.07.2020 10:29:00.000 GMT-0300,9105,9105,9103,9103,0.0839
01.07.2020 10:30:00.000 GMT-0300,9103,9103,9102,9102,0.0463
01.07.2020 10:31:00.000 GMT-0300,9102,9109,9102,9106,0.9227
01.07.2020 10:32:00.000 GMT-0300,9105,9113,9105,9112,0.5654
01.07.2020 10:33:00.000 GMT-0300,9113,9125,9113,9122,1.6201
01.07.2020 10:34:00.000 GMT-0300,9123,9134,9122,9131,1.095
01.07.2020 10:35:00.000 GMT-0300,9131,9142,9131,9137,0.9273
01.07.2020 10:36:00.000 GMT-0300,9137,9137,9130,9130,0.3406
01.07.2020 10:37:00.000 GMT-0300,9131,9131,9130,9130,0.0013
01.07.2020 10:38:00.000 GMT-0300,9129,9129,9121,9122,0.0548
01.07.2020 10:39:00.000 GMT-0300,9122,9122,9119,9120,0.0165
01.07.2020 10:40:00.000 GMT-0300,9120,9137,9119,9134,1.071
01.07.2020 10:41:00.000 GMT-0300,9134,9141,9131,9131,0.3758
01.07.2020 10:42:00.000 GMT-0300,9131,9178,9131,9177,1.9217
01.07.2020 10:43:00.000 GMT-0300,9177,9196,9177,9196,1.8465
01.07.2020 10:44:00.000 GMT-0300,9196,9199,9175,9176,0.1408
01.07.2020 10:45:00.000 GMT-0300,9176,9193,9176,9191,1.3376
01.07.2020 10:46:00.000 GMT-0300,9191,9191,9177,9178,0.1827
01.07.2020 10:47:00.000 GMT-0300,9178,9179,9165,9168,0.7145
01.07.2020 10:48:00.000 GMT-0300,9168,9171,9164,9164,0.1829
01.07.2020 10:49:00.000 GMT-0300,9164,9170,9164,9165,1.0653
01.07.2020 10:50:00.000 GMT-0300,9165,9178,9165,9178,1.0506
01.07.2020 10:51:00.000 GMT-0300,9178,9180,9171,9172,0.7581
01.07.2020 10:52:00.000 GMT-0300,9172,9180,9172,9176,0.4361
01.07.2020 10:53:00.000 GMT-0300,9176,9176,9174,9175,0.1145
01.07.2020 10:54:00.000 GMT-0300,9175,9175,9170,9170,0.0025
01.07.2020 10:55:00.000 GMT-0300,9170,9170,9163,9164,0.0036
01.07.2020 10:56:00.000 GMT-0300,9164,9164,9161,9162,0.0622
01.07.2020 10:57:00.000 GMT-0300,9162,9162,9158,9158,0.2575
01.07.2020 10:58:00.000 GMT-0300,9158,9158,9154,9155,0.0034
01.07.2020 10:59:00.000 GMT-0300,9155,9158,9155,9158,0.0996
01.07.2020 11:00:00.000 GMT-0300,9157,9176,9157,9171,1.5391
01.07.2020 11:01:00.000 GMT-0300,9170,9171,9169,9169,0.2048
01.07.2020 11:02:00.000 GMT-0300,9169,9170,9167,9169,0.1217
01.07.2020 11:03:00.000 GMT-0300,9168,9169,9165,9166,0.0631
01.07.2020 11:04:00.000 GMT-0300,9166,9167,9165,9166,0.0023
01.07.2020 11:05:00.000 GMT-0300,9166,9166,9162,9163,0.0271
01.07.2020 11:06:00.000 GMT-0300,9163,9163,9155,9157,0.4141
01.07.2020 11:07:00.000 GMT-0300,9157,9167,9156,9165,0.7731
01.07.2020 11:08:00.000 GMT-0300,9165,9167,9165,9166,0.3988
01.07.2020 11:09:00.000 GMT-0300,9166,9167,9166,9167,0.3047
01.07.2020 11:10:00.000 GMT-0300,9167,9167,9165,9167,0.0763
01.07.2020 11:11:00.000 GMT-0300,9167,9168,9167,9168,0.2475
01.07.2020 11:12:00.000 GMT-0300,9168,9180,9168,9179,1.3275
01.07.2020 11:13:00.000 GMT-0300,9179,9179,9174,9174,0.4742
01.07.2020 11:14:00.000 GMT-0300,9175,9178,9174,9177,0.3318
01.07.2020 11:15:00.000 GMT-0300,9177,9178,9177,9178,0.0012
01.07.2020 11:16:00.000 GMT-0300,9178,9179,9178,9178,0.0016
01.07.2020 11:17:00.000 GMT-0300,9178,9179,9172,9172,0.1152
01.07.2020 11:18:00.000 GMT-0300,9172,9176,9172,9175,0.1744
01.07.2020 11:19:00.000 GMT-0300,9175,9175,9171,9171,0.0617
01.07.2020 11:20:00.000 GMT-0300,9171,9172,9170,9172,0.2418
01.07.2020 11:21:00.000 GMT-0300,9172,9174,9171,9171,0.6677
01.07.2020 11:22:00.000 GMT-0300,9171,9174,9170,9171,0.5961
01.07.2020 11:23:00.000 GMT-0300,9171,9171,9167,9168,0.1188
01.07.2020 11:24:00.000 GMT-0300,9168,9168,9166,9168,0.2593
01.07.2020 11:25:00.000 GMT-0300,9168,9175,9167,9174,0.9604
01.07.2020 11:26:00.000 GMT-0300,9174,9178,9174,9178,0.735
01.07.2020 11:27:00.000 GMT-0300,9178,9179,9176,9179,0.525
01.07.2020 11:28:00.000 GMT-0300,9179,9184,9179,9183,0.81
01.07.2020 11:29:00.000 GMT-0300,9183,9183,9180,9181,0.2789
01.07.2020 11:30:00.000 GMT-0300,9183,9193,9183,9192,0.885
01.07.2020 11:31:00.000 GMT-0300,9192,9192,9188,9188,0.0107
01.07.2020 11:32:00.000 GMT-0300,9188,9189,9187,9189,0.2183
01.07.2020 11:33:00.000 GMT-0300,9189,9189,9182,9184,0.2423
01.07.2020 11:34:00.000 GMT-0300,9184,9185,9182,9185,0.848
01.07.2020 11:35:00.000 GMT-0300,9185,9187,9184,9186,0.6825
01.07.2020 11:36:00.000 GMT-0300,9185,9187,9183,9183,0.6485
01.07.2020 11:37:00.000 GMT-0300,9183,9183,9181,9182,0.0025
01.07.2020 11:38:00.000 GMT-0300,9182,9182,9181,9181,0.0014
01.07.2020 11:39:00.000 GMT-0300,9181,9181,9177,9180,0.346
01.07.2020 11:40:00.000 GMT-0300,9180,9184,9179,9182,0.4457
01.07.2020 11:41:00.000 GMT-0300,9182,9187,9181,9187,0.7654
01.07.2020 11:42:00.000 GMT-0300,9186,9191,9184,9186,1.1926
01.07.2020 11:43:00.000 GMT-0300,9186,9186,9181,9181,0.6309
01.07.2020 11:44:00.000 GMT-0300,9181,9181,9179,9179,0.1591
01.07.2020 11:45:00.000 GMT-0300,9179,9179,9174,9174,0.0021
01.07.2020 11:46:00.000 GMT-0300,9173,9173,9167,9167,0.1968
01.07.2020 11:47:00.000 GMT-0300,9167,9170,9167,9170,0.0788
01.07.2020 11:48:00.000 GMT-0300,9171,9175,9170,9174,0.3908
01.07.2020 11:49:00.000 GMT-0300,9174,9175,9169,9169,0.0023
01.07.2020 11:50:00.000 GMT-0300,9169,9170,9168,9169,0.1064
01.07.2020 11:51:00.000 GMT-0300,9169,9169,9168,9169,0.0027
01.07.2020 11:52:00.000 GMT-0300,9169,9169,9169,9169,0.0019
01.07.2020 11:53:00.000 GMT-0300,9169,9169,9167,9167,0.2335
01.07.2020 11:54:00.000 GMT-0300,9167,9169,9167,9169,0.0025
01.07.2020 11:55:00.000 GMT-0300,9169,9171,9169,9170,0.0013
01.07.2020 11:56:00.000 GMT-0300,9169,9170,9168,9168,0.0012
01.07.2020 11:57:00.000 GMT-0300,9168,9168,9167,9168,0.0016
