,y+1
1833,0.27399999999999997
1834,0.276
1835,0.278
1836,0.23800000000000002
1837,0.20800000000000002
1838,0.20600000000000002
1839,0.20600000000000002
1840,0.20600000000000002
1841,0.204
1842,0.204
1843,0.212
1844,0.316
1845,0.308
1846,0.306
1847,0.306
1848,0.306
1849,0.306
1850,0.302
1851,0.302
1852,0.3
1853,0.3
1854,0.302
1855,0.3
1856,0.316
1857,0.376
1858,0.374
1859,0.37200000000000005
1860,0.37200000000000005
1861,0.37200000000000005
1862,0.368
1863,0.368
1864,0.366
1865,0.366
1866,0.342
1867,0.294
1868,0.23
1869,0.20199999999999999
1870,0.20199999999999999
1871,0.20199999999999999
1872,0.204
1873,0.204
1874,0.204
1875,0.20600000000000002
1876,0.204
1877,0.204
1878,0.20199999999999999
1879,0.20199999999999999
1880,0.20199999999999999
1881,0.20199999999999999
1882,0.20199999999999999
1883,0.3
1884,0.31
1885,0.308
1886,0.306
1887,0.304
1888,0.3
1889,0.3
1890,0.29600000000000004
1891,0.29600000000000004
1892,0.29600000000000004
1893,0.29600000000000004
1894,0.29600000000000004
1895,0.29600000000000004
1896,0.298
1897,0.298
1898,0.324
1899,0.37200000000000005
1900,0.37200000000000005
1901,0.37200000000000005
1902,0.368
1903,0.368
1904,0.368
1905,0.348
1906,0.276
1907,0.27399999999999997
1908,0.226
1909,0.292
1910,0.292
1911,0.292
1912,0.294
1913,0.292
1914,0.29
1915,0.29
1916,0.28800000000000003
1917,0.28600000000000003
1918,0.28600000000000003
1919,0.284
1920,0.282
1921,0.39799999999999996
1922,0.382
1923,0.38
1924,0.376
1925,0.374
1926,0.37200000000000005
1927,0.37200000000000005
1928,0.37
1929,0.37
1930,0.37
1931,0.37
1932,0.37
1933,0.368
1934,0.368
1935,0.368
1936,0.32799999999999996
1937,0.298
1938,0.29600000000000004
1939,0.29600000000000004
1940,0.294
1941,0.374
1942,0.28
1943,0.28
1944,0.282
1945,0.282
1946,0.28
1947,0.28
1948,0.276
1949,0.276
1950,0.218
1951,0.204
1952,0.204
1953,0.20600000000000002
1954,0.20800000000000002
1955,0.21
1956,0.21
1957,0.278
1958,0.314
1959,0.312
1960,0.312
1961,0.312
1962,0.312
1963,0.312
1964,0.31
1965,0.308
1966,0.304
1967,0.304
1968,0.304
1969,0.302
1970,0.302
1971,0.304
1972,0.304
1973,0.304
1974,0.304
1975,0.302
1976,0.302
1977,0.24
1978,0.21
1979,0.21
1980,0.21
1981,0.212
1982,0.212
1983,0.304
1984,0.28600000000000003
1985,0.28600000000000003
1986,0.284
1987,0.284
1988,0.282
1989,0.282
1990,0.28
1991,0.26
1992,0.20800000000000002
1993,0.264
1994,0.318
1995,0.312
1996,0.31
1997,0.308
1998,0.308
1999,0.308
2000,0.308
2001,0.308
2002,0.308
2003,0.304
2004,0.306
2005,0.306
2006,0.304
2007,0.306
2008,0.306
2009,0.304
2010,0.304
2011,0.304
2012,0.272
2013,0.212
2014,0.212
2015,0.21
2016,0.20800000000000002
2017,0.282
2018,0.29600000000000004
2019,0.29600000000000004
2020,0.29600000000000004
2021,0.29600000000000004
2022,0.29600000000000004
2023,0.29600000000000004
2024,0.29600000000000004
2025,0.368
2026,0.366
2027,0.368
2028,0.368
2029,0.47
2030,0.47
2031,0.46399999999999997
2032,0.45799999999999996
2033,0.44799999999999995
2034,0.37799999999999995
2035,0.376
2036,0.37799999999999995
2037,0.37799999999999995
2038,0.37799999999999995
2039,0.38
2040,0.37799999999999995
2041,0.376
2042,0.37200000000000005
2043,0.3
2044,0.3
2045,0.298
2046,0.298
2047,0.248
2048,0.20600000000000002
2049,0.20600000000000002
2050,0.20800000000000002
2051,0.20600000000000002
2052,0.20600000000000002
2053,0.20800000000000002
2054,0.20800000000000002
2055,0.20800000000000002
2056,0.21
2057,0.21
2058,0.20800000000000002
2059,0.20800000000000002
2060,0.204
2061,0.20600000000000002
2062,0.20600000000000002
2063,0.20600000000000002
2064,0.302
2065,0.316
2066,0.31
2067,0.31
2068,0.376
2069,0.384
2070,0.382
2071,0.382
2072,0.37799999999999995
2073,0.376
2074,0.376
2075,0.37799999999999995
2076,0.384
2077,0.316
2078,0.302
2079,0.3
2080,0.3
2081,0.272
2082,0.21
2083,0.21
2084,0.21
2085,0.21
2086,0.21
2087,0.21
2088,0.212
2089,0.21
2090,0.21
2091,0.24
2092,1.368
2093,1.358
2094,1.3419999999999999
2095,1.3259999999999998
2096,1.3119999999999998
2097,1.306
2098,1.3519999999999999
2099,1.41
2100,1.422
2101,1.4180000000000001
2102,1.422
2103,1.4240000000000002
2104,1.4080000000000001
2105,1.3980000000000001
2106,1.3980000000000001
2107,1.412
2108,1.3980000000000001
2109,1.39
2110,1.392
2111,1.3940000000000001
2112,1.472
2113,1.486
2114,1.482
2115,1.4040000000000001
2116,1.3940000000000001
2117,1.3940000000000001
2118,1.382
2119,1.376
2120,1.3659999999999999
2121,1.306
2122,1.3019999999999998
2123,1.304
2124,1.308
2125,1.3159999999999998
2126,1.328
2127,1.334
2128,1.33
2129,1.3319999999999999
2130,1.334
2131,1.41
2132,1.382
2133,0.40399999999999997
2134,0.4
2135,0.396
2136,0.39399999999999996
2137,0.39
2138,0.38799999999999996
2139,0.38799999999999996
2140,0.386
2141,0.384
2142,0.382
2143,0.382
2144,0.38
2145,0.37799999999999995
2146,0.374
2147,0.374
2148,0.304
2149,0.282
2150,0.282
2151,0.282
2152,0.282
2153,0.28
2154,0.278
2155,0.282
2156,0.28600000000000003
2157,0.28800000000000003
2158,0.28800000000000003
2159,0.282
2160,0.284
2161,0.282
2162,0.284
2163,0.284
2164,0.24600000000000002
2165,0.26
2166,0.316
2167,0.31
2168,0.31
2169,0.308
2170,0.314
2171,0.314
2172,0.31
2173,0.306
2174,0.306
2175,0.304
2176,0.302
2177,0.298
2178,0.3
2179,0.302
2180,0.3
2181,0.218
2182,0.20800000000000002
2183,0.20800000000000002
2184,0.20600000000000002
2185,0.214
2186,0.214
2187,0.214
2188,0.214
2189,0.212
2190,0.212
2191,0.212
2192,0.212
2193,0.20600000000000002
2194,0.20800000000000002
2195,0.214
2196,0.214
2197,0.21600000000000003
2198,0.24600000000000002
2199,0.322
2200,0.374
2201,0.39
2202,0.39
2203,0.38799999999999996
2204,0.38799999999999996
2205,0.386
2206,0.382
2207,0.38
2208,0.37799999999999995
2209,0.308
2210,0.304
2211,0.306
2212,0.304
2213,0.3
2214,0.21600000000000003
2215,0.21600000000000003
2216,0.21600000000000003
2217,0.214
2218,0.21600000000000003
2219,0.218
2220,0.214
2221,0.214
2222,0.214
2223,0.21
2224,0.21
2225,0.21
2226,0.212
2227,0.21
2228,0.21
2229,0.21
2230,0.212
2231,0.24
2232,0.318
2233,0.314
2234,0.312
2235,0.31
2236,0.31
2237,0.31
2238,0.308
2239,0.318
2240,0.36200000000000004
2241,0.5379999999999999
2242,3.408
2243,4.816
2244,1.962
2245,1.714
2246,1.6840000000000002
2247,1.226
2248,2.18
2249,2.782
2250,0.882
2251,0.596
2252,0.586
2253,0.618
2254,0.6940000000000001
2255,0.684
2256,0.6779999999999999
2257,0.68
2258,0.6679999999999999
2259,0.6659999999999999
2260,0.67
2261,0.67
2262,0.672
2263,0.682
2264,0.716
2265,0.782
2266,0.828
2267,0.846
2268,0.8320000000000001
2269,0.826
2270,0.8320000000000001
2271,0.83
2272,0.838
2273,0.85
2274,0.872
2275,2.25
2276,2.9419999999999997
2277,3.41
2278,3.472
2279,3.466
2280,3.386
2281,3.33
2282,3.3480000000000003
2283,3.31
2284,3.32
2285,3.398
2286,3.412
2287,3.444
2288,3.5980000000000003
2289,3.75
2290,3.8360000000000003
2291,3.792
2292,3.984
2293,3.992
2294,3.958
2295,3.968
2296,3.964
2297,3.918
2298,3.884
2299,5.166
2300,4.788
2301,2.676
2302,2.61
2303,3.096
2304,3.892
2305,3.4760000000000004
2306,2.17
2307,2.322
2308,2.21
2309,2.428
2310,2.532
2311,2.226
2312,2.262
2313,2.676
2314,2.242
2315,2.128
2316,1.97
2317,1.5919999999999999
2318,1.5219999999999998
2319,1.508
2320,1.354
2321,1.33
2322,1.3219999999999998
2323,2.918
2324,3.492
2325,3.52
2326,3.492
2327,3.516
2328,3.508
2329,3.486
2330,3.5180000000000002
2331,3.6439999999999997
2332,3.6639999999999997
2333,3.628
2334,3.6439999999999997
2335,3.6260000000000003
2336,1.8659999999999999
2337,1.476
2338,1.49
2339,1.4780000000000002
2340,1.4480000000000002
2341,1.406
2342,1.41
2343,1.4080000000000001
2344,1.41
2345,1.402
2346,1.3980000000000001
2347,1.304
2348,1.308
2349,1.3019999999999998
2350,1.306
2351,1.306
2352,1.308
2353,1.3159999999999998
2354,1.3219999999999998
2355,1.3219999999999998
2356,1.3219999999999998
2357,1.3119999999999998
2358,1.2819999999999998
2359,1.324
2360,1.318
2361,1.33
2362,1.32
2363,1.3259999999999998
2364,1.324
2365,1.426
2366,1.4240000000000002
2367,1.3659999999999999
2368,1.4040000000000001
2369,3.0780000000000003
2370,3.5460000000000003
2371,3.562
2372,3.6180000000000003
2373,3.6260000000000003
2374,3.6519999999999997
2375,3.678
2376,3.694
2377,3.708
2378,3.708
2379,3.694
2380,3.642
2381,3.576
2382,3.6039999999999996
2383,2.012
2384,1.3319999999999999
2385,1.3219999999999998
2386,1.31
2387,1.3259999999999998
2388,1.314
2389,1.31
2390,1.31
2391,1.314
2392,1.3159999999999998
2393,1.3259999999999998
2394,1.3359999999999999
2395,1.3359999999999999
2396,1.338
2397,1.296
2398,1.262
2399,1.368
2400,1.374
2401,1.364
2402,1.3459999999999999
2403,1.328
2404,1.3119999999999998
2405,1.3219999999999998
2406,1.3259999999999998
2407,1.3259999999999998
2408,1.308
2409,1.3019999999999998
2410,1.306
2411,1.3119999999999998
2412,1.3159999999999998
2413,1.32
2414,1.25
2415,1.204
2416,1.216
2417,1.296
2418,1.314
2419,1.304
2420,1.298
2421,1.3
2422,1.304
2423,1.298
2424,1.296
2425,1.29
2426,1.278
2427,1.234
2428,1.236
2429,1.24
2430,1.244
2431,1.242
2432,1.248
2433,1.3159999999999998
2434,1.358
2435,1.3519999999999999
2436,1.3419999999999999
2437,1.3319999999999999
2438,1.3359999999999999
2439,1.3459999999999999
2440,1.35
2441,1.348
2442,1.3359999999999999
2443,1.338
2444,1.328
2445,1.3359999999999999
2446,1.3359999999999999
2447,1.3319999999999999
2448,1.284
2449,1.252
2450,1.258
2451,1.246
2452,1.246
2453,1.24
2454,1.238
2455,1.238
2456,1.222
2457,1.24
2458,1.252
2459,1.296
2460,1.3259999999999998
2461,1.3319999999999999
2462,1.3259999999999998
2463,1.334
2464,1.33
2465,1.33
2466,1.318
2467,1.33
2468,1.38
2469,1.3780000000000001
2470,1.3619999999999999
2471,1.3519999999999999
2472,1.354
2473,1.3559999999999999
2474,1.354
2475,1.344
2476,1.348
2477,1.3559999999999999
2478,1.348
2479,1.34
2480,1.3459999999999999
2481,1.3519999999999999
2482,1.354
2483,1.3319999999999999
2484,1.254
2485,1.248
2486,1.25
2487,1.258
2488,1.27
2489,1.266
2490,1.266
2491,1.26
2492,1.272
2493,1.268
2494,1.26
2495,1.254
2496,1.254
2497,1.244
2498,1.248
2499,1.258
2500,1.334
2501,1.33
2502,1.392
2503,1.406
2504,1.46
2505,1.516
2506,1.51
2507,1.506
2508,1.504
2509,1.494
2510,1.5019999999999998
2511,1.492
2512,1.43
2513,1.416
2514,1.406
2515,1.3980000000000001
2516,1.392
2517,1.42
2518,1.72
2519,1.756
2520,1.6119999999999999
2521,1.6019999999999999
2522,1.598
2523,1.508
2524,1.3159999999999998
2525,1.4980000000000002
2526,1.59
2527,1.6019999999999999
2528,1.58
2529,1.6
2530,1.6019999999999999
2531,1.61
2532,1.6119999999999999
2533,1.63
2534,1.636
2535,1.626
2536,1.626
2537,1.626
2538,1.6159999999999999
2539,1.6119999999999999
2540,1.618
2541,1.6980000000000002
2542,1.7280000000000002
2543,1.8
2544,1.786
2545,1.79
2546,1.788
2547,1.796
2548,1.8
2549,1.7919999999999998
2550,1.784
2551,1.778
2552,1.766
2553,1.722
2554,1.726
2555,1.734
2556,1.686
2557,1.6219999999999999
2558,1.618
2559,1.614
2560,1.62
2561,1.618
2562,1.624
2563,1.636
2564,1.6380000000000001
2565,1.65
2566,1.64
2567,1.642
2568,1.626
2569,1.6280000000000001
2570,1.626
2571,1.63
2572,1.624
2573,1.63
2574,1.6380000000000001
2575,1.636
2576,1.618
2577,1.6219999999999999
2578,1.71
2579,1.742
2580,1.6219999999999999
2581,1.69
2582,2.352
2583,2.138
2584,1.53
2585,2.414
2586,2.092
2587,2.858
2588,3.122
2589,3.092
2590,3.054
2591,3.0260000000000002
2592,3.002
2593,2.6860000000000004
2594,1.4680000000000002
2595,1.4340000000000002
2596,1.38
2597,1.3780000000000001
2598,1.3880000000000001
2599,1.406
2600,1.41
2601,1.412
2602,1.412
2603,1.4140000000000001
2604,1.4080000000000001
2605,1.41
2606,1.416
2607,1.422
2608,1.42
2609,1.41
2610,1.41
2611,1.412
2612,1.4080000000000001
2613,1.402
2614,1.3940000000000001
2615,1.48
2616,1.5119999999999998
2617,1.5119999999999998
2618,1.506
2619,1.4580000000000002
2620,1.65
2621,1.766
2622,1.7619999999999998
2623,1.76
2624,1.758
2625,1.756
2626,1.8119999999999998
2627,1.848
2628,1.9140000000000001
2629,1.93
2630,1.874
2631,1.844
2632,1.8359999999999999
2633,1.838
2634,1.8259999999999998
2635,1.834
2636,1.8319999999999999
2637,1.83
2638,1.774
2639,1.768
2640,1.766
2641,1.768
2642,1.734
2643,1.726
2644,1.726
2645,1.732
2646,1.74
2647,1.74
2648,1.6340000000000001
2649,1.5
2650,1.494
2651,1.6340000000000001
2652,1.746
2653,1.73
2654,1.72
2655,1.72
2656,1.71
2657,1.714
2658,1.7080000000000002
2659,1.7
2660,1.692
2661,1.69
2662,1.694
2663,1.696
2664,1.696
2665,1.692
2666,1.702
2667,1.746
2668,1.694
2669,1.69
2670,1.6880000000000002
2671,1.686
2672,1.686
2673,0.764
2674,0.486
2675,0.408
2676,0.612
2677,1.516
2678,1.442
2679,1.426
2680,1.4040000000000001
2681,1.3980000000000001
2682,1.41
2683,1.4040000000000001
2684,1.5919999999999999
2685,1.594
2686,1.594
2687,1.6059999999999999
2688,1.6159999999999999
2689,1.632
2690,1.7180000000000002
2691,1.71
2692,1.7080000000000002
2693,1.7180000000000002
2694,1.82
2695,1.8940000000000001
2696,1.876
2697,1.864
2698,1.86
2699,1.87
2700,1.876
2701,1.88
2702,1.8659999999999999
2703,1.874
2704,1.864
2705,1.794
2706,1.796
2707,1.876
2708,1.876
2709,1.8780000000000001
2710,1.882
2711,1.8880000000000001
2712,1.89
2713,1.902
2714,1.8980000000000001
2715,1.8880000000000001
2716,1.8940000000000001
2717,1.858
2718,1.8259999999999998
2719,1.8219999999999998
2720,1.828
2721,1.82
2722,1.818
2723,1.8119999999999998
2724,1.804
2725,1.798
2726,1.814
2727,1.87
2728,1.9340000000000002
2729,1.9340000000000002
2730,1.9280000000000002
2731,1.9180000000000001
2732,1.902
2733,1.896
2734,1.886
2735,1.8880000000000001
2736,1.886
2737,1.886
2738,2.09
2739,2.06
2740,1.8880000000000001
2741,1.8880000000000001
2742,1.88
2743,2.12
2744,2.116
2745,1.764
2746,1.794
2747,1.71
2748,1.7080000000000002
2749,1.706
2750,1.702
2751,1.704
2752,1.702
2753,1.7
2754,1.6840000000000002
2755,1.6780000000000002
2756,1.68
2757,1.6340000000000001
2758,1.62
2759,1.626
2760,1.626
2761,1.62
2762,1.734
2763,1.744
2764,1.8
2765,1.926
2766,2.096
2767,2.0540000000000003
2768,1.828
2769,1.808
2770,1.808
2771,1.808
2772,1.8119999999999998
2773,1.8119999999999998
2774,1.814
2775,1.8219999999999998
2776,1.806
2777,1.808
2778,1.8159999999999998
2779,1.8219999999999998
2780,1.766
2781,1.706
2782,1.7
2783,1.6840000000000002
2784,1.6880000000000002
2785,1.69
2786,1.686
2787,1.7180000000000002
2788,1.714
2789,1.71
2790,1.7080000000000002
2791,1.712
2792,1.714
2793,1.6980000000000002
2794,1.686
2795,1.68
2796,1.686
2797,1.6280000000000001
2798,1.6219999999999999
2799,1.6159999999999999
2800,1.61
2801,1.608
2802,1.614
2803,1.662
2804,1.73
2805,1.734
2806,1.734
2807,1.742
2808,1.7480000000000002
2809,1.7480000000000002
2810,1.7380000000000002
2811,1.72
2812,1.72
2813,1.722
2814,1.7
2815,1.7
2816,1.714
2817,1.7280000000000002
2818,1.696
2819,1.6480000000000001
2820,1.646
2821,1.646
2822,1.646
2823,1.6380000000000001
2824,1.6440000000000001
2825,1.6380000000000001
2826,1.642
2827,1.72
2828,1.714
2829,2.332
2830,2.544
2831,2.536
2832,2.622
2833,2.6
2834,2.55
2835,2.522
2836,2.5180000000000002
2837,1.6280000000000001
2838,2.154
2839,2.4619999999999997
2840,2.456
2841,2.5580000000000003
2842,2.714
2843,2.682
2844,2.4659999999999997
2845,2.4
2846,2.5780000000000003
2847,2.5540000000000003
2848,1.724
2849,1.7480000000000002
2850,1.828
2851,1.926
2852,1.9080000000000001
2853,1.8980000000000001
2854,1.868
2855,1.946
2856,1.804
2857,1.764
2858,1.7519999999999998
2859,1.744
2860,1.7519999999999998
2861,1.732
2862,1.736
2863,1.746
2864,1.742
2865,1.7619999999999998
2866,1.854
2867,1.9340000000000002
2868,2.24
2869,2.528
2870,2.804
2871,2.932
2872,3.0460000000000003
2873,2.908
2874,2.6180000000000003
2875,2.7060000000000004
2876,2.77
2877,2.492
2878,1.95
2879,1.956
2880,2.068
2881,2.036
2882,1.876
2883,1.828
2884,1.818
2885,2.186
2886,1.982
2887,1.9780000000000002
2888,1.97
2889,1.974
2890,1.9880000000000002
2891,1.984
2892,2.316
2893,2.812
2894,2.7760000000000002
2895,2.722
2896,2.392
2897,1.89
2898,1.896
2899,1.952
2900,1.9780000000000002
2901,1.912
2902,1.8
2903,1.818
2904,1.87
2905,1.858
2906,1.868
2907,1.942
2908,2.252
2909,2.6039999999999996
2910,2.6519999999999997
2911,2.654
2912,2.6460000000000004
2913,2.384
2914,2.394
2915,2.786
2916,2.728
2917,2.6060000000000003
2918,2.496
2919,2.778
2920,2.5980000000000003
2921,2.6039999999999996
2922,2.61
2923,2.594
2924,2.582
2925,2.77
2926,2.8139999999999996
2927,2.782
2928,2.62
2929,2.51
2930,2.52
2931,2.65
2932,2.6839999999999997
2933,2.58
2934,2.55
2935,2.5580000000000003
2936,2.678
2937,2.396
2938,2.4419999999999997
2939,2.464
2940,2.472
2941,2.292
2942,1.88
2943,1.876
2944,1.7080000000000002
2945,1.696
2946,1.6880000000000002
2947,1.486
2948,2.08
2949,2.214
2950,2.2119999999999997
2951,2.228
2952,2.224
2953,2.2119999999999997
2954,2.226
2955,2.222
2956,2.24
2957,2.258
2958,2.266
2959,2.254
2960,2.238
2961,2.242
2962,2.254
2963,2.74
2964,2.786
2965,2.764
2966,2.636
2967,2.568
2968,2.56
2969,2.562
2970,2.56
2971,2.524
2972,2.48
2973,2.4819999999999998
2974,1.6219999999999999
2975,1.456
2976,1.456
2977,1.456
2978,1.452
2979,1.456
2980,1.466
2981,1.464
2982,1.364
2983,1.3719999999999999
2984,1.38
2985,1.5119999999999998
2986,1.6340000000000001
2987,1.71
2988,2.028
2989,2.3
2990,2.318
2991,2.294
2992,2.05
2993,2.154
2994,3.536
2995,4.314
2996,4.25
2997,4.7139999999999995
2998,4.6419999999999995
2999,4.58
3000,4.684
3001,4.836
3002,4.762
3003,4.68
3004,4.678
3005,5.436
3006,6.1579999999999995
3007,4.868
3008,4.3
3009,4.058
3010,3.758
3011,4.012
3012,3.1660000000000004
3013,2.164
3014,1.786
3015,1.796
3016,1.7719999999999998
3017,1.744
3018,1.724
3019,1.71
3020,1.742
3021,1.8459999999999999
3022,1.876
3023,1.746
3024,1.7180000000000002
3025,2.01
3026,1.994
3027,1.9880000000000002
3028,1.986
3029,1.848
3030,1.506
3031,1.482
3032,1.574
3033,1.556
3034,1.548
3035,1.6159999999999999
3036,1.666
3037,1.67
3038,1.666
3039,1.6640000000000001
3040,1.66
3041,1.6480000000000001
3042,1.66
3043,1.6580000000000001
3044,1.798
3045,2.5639999999999996
3046,2.56
3047,2.722
3048,3.33
3049,3.2760000000000002
3050,3.36
3051,3.432
3052,4.516
3053,3.7
3054,3.8360000000000003
3055,4.114
3056,3.386
3057,3.324
3058,3.28
3059,3.312
3060,3.304
3061,3.292
3062,3.2680000000000002
3063,3.282
3064,3.264
3065,3.2039999999999997
3066,2.9560000000000004
3067,2.674
3068,2.786
3069,2.892
3070,2.958
3071,3.4539999999999997
3072,3.4139999999999997
3073,3.81
3074,3.612
3075,3.406
3076,3.342
3077,3.418
3078,3.43
3079,3.3819999999999997
3080,3.38
3081,3.3739999999999997
3082,3.418
3083,3.3480000000000003
3084,3.4160000000000004
3085,3.398
3086,3.3939999999999997
3087,3.392
3088,3.3139999999999996
3089,3.312
3090,3.302
3091,3.29
3092,3.264
3093,3.602
3094,3.264
3095,3.2739999999999996
3096,3.27
3097,3.298
3098,3.3160000000000003
3099,3.306
3100,3.298
3101,3.2880000000000003
3102,3.282
3103,3.286
3104,3.284
3105,3.292
3106,3.32
3107,3.3360000000000003
3108,2.464
3109,2.298
3110,2.302
3111,2.4
3112,2.386
3113,1.9580000000000002
3114,1.9580000000000002
3115,2.022
3116,2.044
3117,2.0380000000000003
3118,2.03
3119,2.024
3120,2.046
3121,2.024
3122,2.006
3123,2.006
3124,2.0
3125,1.974
3126,1.868
3127,1.8359999999999999
3128,1.8419999999999999
3129,1.854
3130,1.8659999999999999
3131,1.87
3132,1.868
3133,1.8619999999999999
3134,1.85
3135,1.86
3136,1.952
3137,1.7819999999999998
3138,1.6440000000000001
3139,1.652
3140,1.6540000000000001
3141,1.6640000000000001
3142,1.6580000000000001
3143,1.6540000000000001
3144,1.6640000000000001
3145,1.6680000000000001
3146,1.6580000000000001
3147,1.6640000000000001
3148,1.506
3149,1.4880000000000002
3150,1.504
3151,1.504
3152,1.49
3153,1.49
3154,1.482
3155,1.556
3156,1.5419999999999998
3157,1.534
3158,1.48
3159,1.486
3160,1.4880000000000002
3161,1.492
3162,1.482
3163,1.452
3164,1.3780000000000001
3165,1.334
3166,1.3319999999999999
3167,1.37
3168,1.406
3169,1.396
3170,1.39
3171,1.396
3172,1.4080000000000001
3173,1.4040000000000001
3174,1.4
3175,1.412
3176,1.42
3177,1.4080000000000001
3178,1.4140000000000001
3179,1.412
3180,1.4180000000000001
3181,1.4280000000000002
3182,1.4240000000000002
3183,1.416
3184,1.4040000000000001
3185,1.4040000000000001
3186,1.396
3187,1.4580000000000002
3188,1.5019999999999998
3189,1.4980000000000002
3190,1.5019999999999998
3191,1.496
3192,1.3840000000000001
3193,1.376
3194,1.374
3195,1.4480000000000002
3196,1.45
3197,1.42
3198,1.412
3199,1.48
3200,2.51
3201,3.088
3202,2.73
3203,3.332
3204,2.556
3205,2.65
3206,2.65
3207,2.602
3208,2.536
3209,2.516
3210,2.546
3211,2.526
3212,2.536
3213,2.5340000000000003
3214,2.5340000000000003
3215,2.502
3216,2.498
3217,1.604
3218,2.062
3219,2.488
3220,2.062
3221,1.636
3222,2.5540000000000003
3223,2.024
3224,1.6059999999999999
3225,2.596
3226,2.03
3227,1.818
3228,2.628
3229,1.696
3230,2.112
3231,2.556
3232,1.53
3233,2.2840000000000003
3234,2.2640000000000002
3235,1.5919999999999999
3236,2.7
3237,1.9
3238,2.102
3239,2.3680000000000003
3240,1.3659999999999999
3241,2.522
3242,1.77
3243,1.926
3244,2.346
3245,1.254
3246,2.4659999999999997
3247,1.3519999999999999
3248,2.0140000000000002
3249,1.932
3250,1.52
